"","Date_Time","Value"
"15198",2005-02-11,0
"15199",2005-02-12,0
"15200",2005-02-13,5.7
"15201",2005-02-14,0
"15202",2005-02-15,0
"15203",2005-02-16,0.1
"15204",2005-02-17,0
"15205",2005-02-18,0.2
"15206",2005-02-19,0
"15207",2005-02-20,7.3
"15208",2005-02-21,26.7
"15209",2005-02-22,2
"15210",2005-02-23,0
"15211",2005-02-24,0.1
"15212",2005-02-25,0
"15213",2005-02-26,0
"15214",2005-02-27,0
"15215",2005-02-28,0
"15216",2005-03-01,0
"15217",2005-03-02,0
"15218",2005-03-03,0.1
"15219",2005-03-04,0
"15220",2005-03-05,1.9
"15221",2005-03-06,7.9
"15222",2005-03-07,0
"15223",2005-03-08,0
"15224",2005-03-09,0
"15225",2005-03-10,0
"15226",2005-03-11,0
"15227",2005-03-12,0
"15228",2005-03-13,0
"15229",2005-03-14,0
"15230",2005-03-15,0
"15231",2005-03-16,0
"15232",2005-03-17,25.7
"15233",2005-03-18,0.2
"15234",2005-03-19,0.3
"15235",2005-03-20,0.1
"15236",2005-03-21,0
"15237",2005-03-22,12.1
"15238",2005-03-23,1.6
"15239",2005-03-24,0
"15240",2005-03-25,0
"15241",2005-03-26,0
"15242",2005-03-27,0
"15243",2005-03-28,2.5
"15244",2005-03-29,0
"15245",2005-03-30,0
"15246",2005-03-31,0
"15247",2005-04-01,0
"15248",2005-04-02,0
"15249",2005-04-03,0
"15250",2005-04-04,1.6
"15251",2005-04-05,0
"15252",2005-04-06,0
"15253",2005-04-07,0
"15254",2005-04-08,0
"15255",2005-04-09,0.1
"15256",2005-04-10,0
"15257",2005-04-11,2.7
"15258",2005-04-12,0.1
"15259",2005-04-13,0
"15260",2005-04-14,0
"15261",2005-04-15,12
"15262",2005-04-16,0
"15263",2005-04-17,0
"15264",2005-04-18,0
"15265",2005-04-19,0
"15266",2005-04-20,0
"15267",2005-04-21,0
"15268",2005-04-22,0
"15269",2005-04-23,0
"15270",2005-04-24,0
"15271",2005-04-25,0
"15272",2005-04-26,0
"15273",2005-04-27,0
"15274",2005-04-28,0
"15275",2005-04-29,0
"15276",2005-04-30,0.1
"15277",2005-05-01,0
"15278",2005-05-02,0
"15279",2005-05-03,0
"15280",2005-05-04,0
"15281",2005-05-05,0
"15282",2005-05-06,0
"15283",2005-05-07,0
"15284",2005-05-08,0
"15285",2005-05-09,0
"15286",2005-05-10,0
"15287",2005-05-11,0
"15288",2005-05-12,0
"15289",2005-05-13,0
"15290",2005-05-14,0
"15291",2005-05-15,0
"15292",2005-05-16,0
"15293",2005-05-17,0
"15294",2005-05-18,0.1
"15295",2005-05-19,0
"15296",2005-05-20,0
"15297",2005-05-21,0
"15298",2005-05-22,0
"15299",2005-05-23,0
"15300",2005-05-24,0
"15301",2005-05-25,0
"15302",2005-05-26,0
"15303",2005-05-27,0
"15304",2005-05-28,0
"15305",2005-05-29,0
"15306",2005-05-30,0
"15307",2005-05-31,0
"15308",2005-06-01,0
"15309",2005-06-02,0
"15310",2005-06-03,0
"15311",2005-06-04,0
"15312",2005-06-05,0
"15313",2005-06-06,0
"15314",2005-06-07,0
"15315",2005-06-08,0
"15316",2005-06-09,0
"15317",2005-06-10,0.2
"15318",2005-06-11,0.2
"15319",2005-06-12,32
"15320",2005-06-13,0
"15321",2005-06-14,19.4
"15322",2005-06-15,0
"15323",2005-06-16,4.4
"15324",2005-06-17,9.7
"15325",2005-06-18,0.9
"15326",2005-06-19,3.2
"15327",2005-06-20,12.5
"15328",2005-06-21,20.1
"15329",2005-06-22,22.6
"15330",2005-06-23,3.3
"15331",2005-06-24,6.5
"15332",2005-06-25,0
"15333",2005-06-26,2.3
"15334",2005-06-27,2
"15335",2005-06-28,0
"15336",2005-06-29,1
"15337",2005-06-30,12.5
"15338",2005-07-01,26.1
"15339",2005-07-02,4
"15340",2005-07-03,0.2
"15341",2005-07-04,0
"15342",2005-07-05,0
"15343",2005-07-06,0
"15344",2005-07-07,2
"15345",2005-07-08,0.8
"15346",2005-07-09,30
"15347",2005-07-10,1.2
"15348",2005-07-11,0
"15349",2005-07-12,0
"15350",2005-07-13,5.6
"15351",2005-07-14,5.2
"15352",2005-07-15,0.4
"15353",2005-07-16,0
"15354",2005-07-17,5.1
"15355",2005-07-18,0.2
"15356",2005-07-19,0
"15357",2005-07-20,0
"15358",2005-07-21,0
"15359",2005-07-22,0
"15360",2005-07-23,0
"15361",2005-07-24,0
"15362",2005-07-25,0.1
"15363",2005-07-26,1.5
"15364",2005-07-27,0.5
"15365",2005-07-28,0
"15366",2005-07-29,0
"15367",2005-07-30,0.1
"15368",2005-07-31,0
"15369",2005-08-01,0
"15370",2005-08-02,0
"15371",2005-08-03,0
"15372",2005-08-04,53.1
"15373",2005-08-05,1.9
"15374",2005-08-06,0
"15375",2005-08-07,0
"15376",2005-08-08,0
"15377",2005-08-09,0
"15378",2005-08-10,29.1
"15379",2005-08-11,2
"15380",2005-08-12,0.2
"15381",2005-08-13,1
"15382",2005-08-14,0.1
"15383",2005-08-15,0
"15384",2005-08-16,6
"15385",2005-08-17,0
"15386",2005-08-18,0
"15387",2005-08-19,0
"15388",2005-08-20,3.6
"15389",2005-08-21,1.2
"15390",2005-08-22,8
"15391",2005-08-23,0
"15392",2005-08-24,0.1
"15393",2005-08-25,0
"15394",2005-08-26,0
"15395",2005-08-27,0
"15396",2005-08-28,0
"15397",2005-08-29,0
"15398",2005-08-30,0
"15399",2005-08-31,20.1
"15400",2005-09-01,3.5
"15401",2005-09-02,1.6
"15402",2005-09-03,0.5
"15403",2005-09-04,0.5
"15404",2005-09-05,0.1
"15405",2005-09-06,0
"15406",2005-09-07,0
"15407",2005-09-08,0
"15408",2005-09-09,0
"15409",2005-09-10,26.1
"15410",2005-09-11,29.3
"15411",2005-09-12,6.8
"15412",2005-09-13,1.6
"15413",2005-09-14,0
"15414",2005-09-15,4.2
"15415",2005-09-16,0.9
"15416",2005-09-17,0
"15417",2005-09-18,6.4
"15418",2005-09-19,0.2
"15419",2005-09-20,0.9
"15420",2005-09-21,0.1
"15421",2005-09-22,0
"15422",2005-09-23,0.1
"15423",2005-09-24,0
"15424",2005-09-25,0
"15425",2005-09-26,6
"15426",2005-09-27,6.2
"15427",2005-09-28,0
"15428",2005-09-29,26.8
"15429",2005-09-30,3.6
"15430",2005-10-01,0
"15431",2005-10-02,0
"15432",2005-10-03,0
"15433",2005-10-04,0
"15434",2005-10-05,0
"15435",2005-10-06,6.8
"15436",2005-10-07,0
"15437",2005-10-08,13.8
"15438",2005-10-09,6
"15439",2005-10-10,1.7
"15440",2005-10-11,0
"15441",2005-10-12,0
"15442",2005-10-13,0
"15443",2005-10-14,4
"15444",2005-10-15,0
"15445",2005-10-16,0
"15446",2005-10-17,0
"15447",2005-10-18,0
"15448",2005-10-19,0
"15449",2005-10-20,5.8
"15450",2005-10-21,9.3
"15451",2005-10-22,1.8
"15452",2005-10-23,2.2
"15453",2005-10-24,5.8
"15454",2005-10-25,17.9
"15455",2005-10-26,10.3
"15456",2005-10-27,1.5
"15457",2005-10-28,0
"15458",2005-10-29,0
"15459",2005-10-30,19.8
"15460",2005-10-31,7.6
"15461",2005-11-01,4
"15462",2005-11-02,0
"15463",2005-11-03,0.1
"15464",2005-11-04,4
"15465",2005-11-05,0.1
"15466",2005-11-06,0.2
"15467",2005-11-07,0
"15468",2005-11-08,40.3
"15469",2005-11-09,0.1
"15470",2005-11-10,0
"15471",2005-11-11,0.4
"15472",2005-11-12,0
"15473",2005-11-13,0
"15474",2005-11-14,0
"15475",2005-11-15,0
"15476",2005-11-16,3.1
"15477",2005-11-17,0
"15478",2005-11-18,0
"15479",2005-11-19,0
"15480",2005-11-20,0
"15481",2005-11-21,0.1
"15482",2005-11-22,0
"15483",2005-11-23,0
"15484",2005-11-24,0.2
"15485",2005-11-25,0.9
"15486",2005-11-26,6.3
"15487",2005-11-27,4.4
"15488",2005-11-28,3.6
"15489",2005-11-29,9.2
"15490",2005-11-30,11.2
"15491",2005-12-01,1.3
"15492",2005-12-02,0
"15493",2005-12-03,25.5
"15494",2005-12-04,1
"15495",2005-12-05,0
"15496",2005-12-06,0
"15497",2005-12-07,4.4
"15498",2005-12-08,0
"15499",2005-12-09,0
"15500",2005-12-10,0
"15501",2005-12-11,0
"15502",2005-12-12,0
"15503",2005-12-13,0
"15504",2005-12-14,0
"15505",2005-12-15,0
"15506",2005-12-16,0
"15507",2005-12-17,0.2
"15508",2005-12-18,1.2
"15509",2005-12-19,0
"15510",2005-12-20,0
"15511",2005-12-21,0
"15512",2005-12-22,0
"15513",2005-12-23,0
"15514",2005-12-24,0
"15515",2005-12-25,0
"15516",2005-12-26,0
"15517",2005-12-27,0
"15518",2005-12-28,0
"15519",2005-12-29,0
"15520",2005-12-30,0
"15521",2005-12-31,0
"15522",2006-01-01,0
"15523",2006-01-02,2.6
"15524",2006-01-03,0
"15525",2006-01-04,0
"15526",2006-01-05,0
"15527",2006-01-06,0.4
"15528",2006-01-07,3.1
"15529",2006-01-08,0
"15530",2006-01-09,0
"15531",2006-01-10,0
"15532",2006-01-11,0
"15533",2006-01-12,0.5
"15534",2006-01-13,0
"15535",2006-01-14,0.1
"15536",2006-01-15,0
"15537",2006-01-16,4.9
"15538",2006-01-17,22.7
"15539",2006-01-18,7.3
"15540",2006-01-19,3
"15541",2006-01-20,0
"15542",2006-01-21,0
"15543",2006-01-22,0
"15544",2006-01-23,0
"15545",2006-01-24,2.3
"15546",2006-01-25,0.5
"15547",2006-01-26,0.2
"15548",2006-01-27,0
"15549",2006-01-28,8.5
"15550",2006-01-29,12.1
"15551",2006-01-30,6.1
"15552",2006-01-31,0.1
"15553",2006-02-01,0
"15554",2006-02-02,0.5
"15555",2006-02-03,0
"15556",2006-02-04,0
"15557",2006-02-05,0
"15558",2006-02-06,0
"15559",2006-02-07,0
"15560",2006-02-08,0
"15561",2006-02-09,0
"15562",2006-02-10,0
"15563",2006-02-11,0
"15564",2006-02-12,0
"15565",2006-02-13,0
"15566",2006-02-14,0
"15567",2006-02-15,0
"15568",2006-02-16,3.7
"15569",2006-02-17,0.2
"15570",2006-02-18,0
"15571",2006-02-19,0
"15572",2006-02-20,0
"15573",2006-02-21,0
"15574",2006-02-22,0.1
"15575",2006-02-23,0.1
"15576",2006-02-24,0.7
"15577",2006-02-25,1.4
"15578",2006-02-26,0.6
"15579",2006-02-27,0.3
"15580",2006-02-28,0.1
"15581",2006-03-01,0
"15582",2006-03-02,0
"15583",2006-03-03,0
"15584",2006-03-04,0
"15585",2006-03-05,0
"15586",2006-03-06,0
"15587",2006-03-07,0
"15588",2006-03-08,0
"15589",2006-03-09,0
"15590",2006-03-10,0
"15591",2006-03-11,0
"15592",2006-03-12,0
"15593",2006-03-13,0
"15594",2006-03-14,0
"15595",2006-03-15,0.1
"15596",2006-03-16,10.2
"15597",2006-03-17,0.4
"15598",2006-03-18,0.1
"15599",2006-03-19,0
"15600",2006-03-20,0
"15601",2006-03-21,0
"15602",2006-03-22,0
"15603",2006-03-23,0
"15604",2006-03-24,0
"15605",2006-03-25,0.3
"15606",2006-03-26,0
"15607",2006-03-27,0
"15608",2006-03-28,0
"15609",2006-03-29,0
"15610",2006-03-30,0
"15611",2006-03-31,0.7
"15612",2006-04-01,0.6
"15613",2006-04-02,0.1
"15614",2006-04-03,0
"15615",2006-04-04,0
"15616",2006-04-05,2.3
"15617",2006-04-06,7.2
"15618",2006-04-07,0.5
"15619",2006-04-08,0
"15620",2006-04-09,0
"15621",2006-04-10,0
"15622",2006-04-11,0
"15623",2006-04-12,0
"15624",2006-04-13,0
"15625",2006-04-14,4.1
"15626",2006-04-15,22.5
"15627",2006-04-16,0
"15628",2006-04-17,0
"15629",2006-04-18,0
"15630",2006-04-19,0
"15631",2006-04-20,0
"15632",2006-04-21,0.4
"15633",2006-04-22,2.4
"15634",2006-04-23,0
"15635",2006-04-24,0
"15636",2006-04-25,0
"15637",2006-04-26,0
"15638",2006-04-27,0
"15639",2006-04-28,0
"15640",2006-04-29,9.7
"15641",2006-04-30,1
"15642",2006-05-01,0.4
"15643",2006-05-02,2.5
"15644",2006-05-03,0.3
"15645",2006-05-04,0.2
"15646",2006-05-05,0
"15647",2006-05-06,0
"15648",2006-05-07,0
"15649",2006-05-08,9
"15650",2006-05-09,0.1
"15651",2006-05-10,0
"15652",2006-05-11,0.1
"15653",2006-05-12,0
"15654",2006-05-13,0
"15655",2006-05-14,0
"15656",2006-05-15,0
"15657",2006-05-16,0
"15658",2006-05-17,0
"15659",2006-05-18,0
"15660",2006-05-19,0
"15661",2006-05-20,0.2
"15662",2006-05-21,0
"15663",2006-05-22,0
"15664",2006-05-23,0.1
"15665",2006-05-24,1.2
"15666",2006-05-25,0
"15667",2006-05-26,0
"15668",2006-05-27,0.1
"15669",2006-05-28,0.1
"15670",2006-05-29,0
"15671",2006-05-30,0
"15672",2006-05-31,0
"15673",2006-06-01,5.3
"15674",2006-06-02,15.3
"15675",2006-06-03,1.4
"15676",2006-06-04,0
"15677",2006-06-05,0
"15678",2006-06-06,0
"15679",2006-06-07,0
"15680",2006-06-08,0
"15681",2006-06-09,0
"15682",2006-06-10,0.4
"15683",2006-06-11,35.7
"15684",2006-06-12,0
"15685",2006-06-13,0
"15686",2006-06-14,0
"15687",2006-06-15,0
"15688",2006-06-16,0
"15689",2006-06-17,4.6
"15690",2006-06-18,0
"15691",2006-06-19,0
"15692",2006-06-20,0
"15693",2006-06-21,0
"15694",2006-06-22,0.2
"15695",2006-06-23,2.7
"15696",2006-06-24,7.7
"15697",2006-06-25,0
"15698",2006-06-26,0
"15699",2006-06-27,0
"15700",2006-06-28,0
"15701",2006-06-29,0
"15702",2006-06-30,0
"15703",2006-07-01,0
"15704",2006-07-02,3.6
"15705",2006-07-03,0.5
"15706",2006-07-04,0.1
"15707",2006-07-05,0
"15708",2006-07-06,0
"15709",2006-07-07,0
"15710",2006-07-08,0
"15711",2006-07-09,0
"15712",2006-07-10,0
"15713",2006-07-11,0
"15714",2006-07-12,3.1
"15715",2006-07-13,0
"15716",2006-07-14,0.1
"15717",2006-07-15,9
"15718",2006-07-16,16.3
"15719",2006-07-17,2.3
"15720",2006-07-18,0.4
"15721",2006-07-19,0.1
"15722",2006-07-20,0.1
"15723",2006-07-21,0
"15724",2006-07-22,0.1
"15725",2006-07-23,0.2
"15726",2006-07-24,5
"15727",2006-07-25,10.3
"15728",2006-07-26,1.8
"15729",2006-07-27,0
"15730",2006-07-28,0.1
"15731",2006-07-29,0
"15732",2006-07-30,0
"15733",2006-07-31,1.4
"15734",2006-08-01,0.8
"15735",2006-08-02,0
"15736",2006-08-03,0
"15737",2006-08-04,1.6
"15738",2006-08-05,0.1
"15739",2006-08-06,0
"15740",2006-08-07,0
"15741",2006-08-08,0
"15742",2006-08-09,0
"15743",2006-08-10,0.3
"15744",2006-08-11,0
"15745",2006-08-12,0
"15746",2006-08-13,0
"15747",2006-08-14,0
"15748",2006-08-15,0
"15749",2006-08-16,0
"15750",2006-08-17,0
"15751",2006-08-18,0
"15752",2006-08-19,0.1
"15753",2006-08-20,0
"15754",2006-08-21,0
"15755",2006-08-22,0
"15756",2006-08-23,0
"15757",2006-08-24,2
"15758",2006-08-25,6.4
"15759",2006-08-26,21.6
"15760",2006-08-27,0
"15761",2006-08-28,0
"15762",2006-08-29,0
"15763",2006-08-30,0
"15764",2006-08-31,0
"15765",2006-09-01,0
"15766",2006-09-02,0
"15767",2006-09-03,12.3
"15768",2006-09-04,11.6
"15769",2006-09-05,0
"15770",2006-09-06,0
"15771",2006-09-07,11.5
"15772",2006-09-08,0.1
"15773",2006-09-09,5.9
"15774",2006-09-10,0
"15775",2006-09-11,0.1
"15776",2006-09-12,0.1
"15777",2006-09-13,0
"15778",2006-09-14,0
"15779",2006-09-15,0
"15780",2006-09-16,0
"15781",2006-09-17,0
"15782",2006-09-18,0
"15783",2006-09-19,0
"15784",2006-09-20,1.1
"15785",2006-09-21,0
"15786",2006-09-22,0
"15787",2006-09-23,0
"15788",2006-09-24,0.3
"15789",2006-09-25,3.1
"15790",2006-09-26,0
"15791",2006-09-27,0
"15792",2006-09-28,0
"15793",2006-09-29,0
"15794",2006-09-30,0
"15795",2006-10-01,0
"15796",2006-10-02,0
"15797",2006-10-03,0
"15798",2006-10-04,0
"15799",2006-10-05,0
"15800",2006-10-06,0
"15801",2006-10-07,0
"15802",2006-10-08,0
"15803",2006-10-09,0
"15804",2006-10-10,0
"15805",2006-10-11,0
"15806",2006-10-12,0
"15807",2006-10-13,0
"15808",2006-10-14,0
"15809",2006-10-15,0
"15810",2006-10-16,0
"15811",2006-10-17,0
"15812",2006-10-18,12.7
"15813",2006-10-19,0
"15814",2006-10-20,0
"15815",2006-10-21,0
"15816",2006-10-22,0
"15817",2006-10-23,0
"15818",2006-10-24,0
"15819",2006-10-25,1.8
"15820",2006-10-26,0
"15821",2006-10-27,0
"15822",2006-10-28,0
"15823",2006-10-29,0
"15824",2006-10-30,0
"15825",2006-10-31,0
"15826",2006-11-01,0
"15827",2006-11-02,0
"15828",2006-11-03,13.3
"15829",2006-11-04,1.4
"15830",2006-11-05,0.3
"15831",2006-11-06,0
"15832",2006-11-07,0.9
"15833",2006-11-08,1.8
"15834",2006-11-09,0
"15835",2006-11-10,0
"15836",2006-11-11,0
"15837",2006-11-12,1.5
"15838",2006-11-13,13.9
"15839",2006-11-14,11.7
"15840",2006-11-15,0
"15841",2006-11-16,2.8
"15842",2006-11-17,0
"15843",2006-11-18,0
"15844",2006-11-19,0
"15845",2006-11-20,0
"15846",2006-11-21,0
"15847",2006-11-22,0
"15848",2006-11-23,0
"15849",2006-11-24,0
"15850",2006-11-25,0
"15851",2006-11-26,0
"15852",2006-11-27,0.1
"15853",2006-11-28,0
"15854",2006-11-29,0
"15855",2006-11-30,0
"15856",2006-12-01,0
"15857",2006-12-02,1.7
"15858",2006-12-03,2.2
"15859",2006-12-04,0
"15860",2006-12-05,0
"15861",2006-12-06,0
"15862",2006-12-07,0
"15863",2006-12-08,0
"15864",2006-12-09,0
"15865",2006-12-10,0
"15866",2006-12-11,0
"15867",2006-12-12,0.1
"15868",2006-12-13,0
"15869",2006-12-14,0
"15870",2006-12-15,1
"15871",2006-12-16,0
"15872",2006-12-17,0.4
"15873",2006-12-18,0
"15874",2006-12-19,0
"15875",2006-12-20,0.1
"15876",2006-12-21,0
"15877",2006-12-22,0
"15878",2006-12-23,0
"15879",2006-12-24,2.7
"15880",2006-12-25,0
"15881",2006-12-26,0
"15882",2006-12-27,0
"15883",2006-12-28,0
"15884",2006-12-29,0
"15885",2006-12-30,1.1
"15886",2006-12-31,14.4
"15887",2007-01-01,1.6
"15888",2007-01-02,1.5
"15889",2007-01-03,1.9
"15890",2007-01-04,0.2
"15891",2007-01-05,0
"15892",2007-01-06,0
"15893",2007-01-07,3.2
"15894",2007-01-08,4.4
"15895",2007-01-09,0
"15896",2007-01-10,0
"15897",2007-01-11,0
"15898",2007-01-12,0
"15899",2007-01-13,0
"15900",2007-01-14,0
"15901",2007-01-15,0
"15902",2007-01-16,0
"15903",2007-01-17,0
"15904",2007-01-18,9.3
"15905",2007-01-19,11.2
"15906",2007-01-20,0
"15907",2007-01-21,0
"15908",2007-01-22,4.1
"15909",2007-01-23,0
"15910",2007-01-24,0.1
"15911",2007-01-25,0.1
"15912",2007-01-26,0
"15913",2007-01-27,0
"15914",2007-01-28,0
"15915",2007-01-29,0
"15916",2007-01-30,0
"15917",2007-01-31,0
"15918",2007-02-01,0.1
"15919",2007-02-02,0
"15920",2007-02-03,3.8
"15921",2007-02-04,0
"15922",2007-02-05,0
"15923",2007-02-06,0
"15924",2007-02-07,0.7
"15925",2007-02-08,0.2
"15926",2007-02-09,0
"15927",2007-02-10,0.8
"15928",2007-02-11,14.8
"15929",2007-02-12,9.3
"15930",2007-02-13,0.4
"15931",2007-02-14,0
"15932",2007-02-15,5.6
"15933",2007-02-16,0
"15934",2007-02-17,5.1
"15935",2007-02-18,5.1
"15936",2007-02-19,9.7
"15937",2007-02-20,5.1
"15938",2007-02-21,5.6
"15939",2007-02-22,15.8
"15940",2007-02-23,12.4
"15941",2007-02-24,4.2
"15942",2007-02-25,5.8
"15943",2007-02-26,4.1
"15944",2007-02-27,18.5
"15945",2007-02-28,5.7
"15946",2007-03-01,6.7
"15947",2007-03-02,8.4
"15948",2007-03-03,0
"15949",2007-03-04,0.8
"15950",2007-03-05,0.1
"15951",2007-03-06,0
"15952",2007-03-07,0.1
"15953",2007-03-08,3.2
"15954",2007-03-09,7.9
"15955",2007-03-10,0
"15956",2007-03-11,0
"15957",2007-03-12,0
"15958",2007-03-13,0
"15959",2007-03-14,0
"15960",2007-03-15,0
"15961",2007-03-16,2.7
"15962",2007-03-17,8.5
"15963",2007-03-18,2.1
"15964",2007-03-19,13
"15965",2007-03-20,7.5
"15966",2007-03-21,0.2
"15967",2007-03-22,0
"15968",2007-03-23,0
"15969",2007-03-24,0
"15970",2007-03-25,6.7
"15971",2007-03-26,0
"15972",2007-03-27,0
"15973",2007-03-28,0
"15974",2007-03-29,0.1
"15975",2007-03-30,0.3
"15976",2007-03-31,0
"15977",2007-04-01,0
"15978",2007-04-02,0
"15979",2007-04-03,0
"15980",2007-04-04,0
"15981",2007-04-05,0
"15982",2007-04-06,0
"15983",2007-04-07,0
"15984",2007-04-08,0
"15985",2007-04-09,0
"15986",2007-04-10,0
"15987",2007-04-11,0
"15988",2007-04-12,0
"15989",2007-04-13,0
"15990",2007-04-14,0
"15991",2007-04-15,0
"15992",2007-04-16,0
"15993",2007-04-17,0
"15994",2007-04-18,0
"15995",2007-04-19,0
"15996",2007-04-20,0
"15997",2007-04-21,0
"15998",2007-04-22,2.3
"15999",2007-04-23,0.5
"16000",2007-04-24,0.1
"16001",2007-04-25,0
"16002",2007-04-26,0
"16003",2007-04-27,0.1
"16004",2007-04-28,18.1
"16005",2007-04-29,12.4
"16006",2007-04-30,4.7
"16007",2007-05-01,0.2
"16008",2007-05-02,0.1
"16009",2007-05-03,0
"16010",2007-05-04,5.5
"16011",2007-05-05,0
"16012",2007-05-06,0
"16013",2007-05-07,0
"16014",2007-05-08,0
"16015",2007-05-09,0
"16016",2007-05-10,0
"16017",2007-05-11,0
"16018",2007-05-12,0
"16019",2007-05-13,0
"16020",2007-05-14,0
"16021",2007-05-15,0.3
"16022",2007-05-16,0
"16023",2007-05-17,0.1
"16024",2007-05-18,30.9
"16025",2007-05-19,9.4
"16026",2007-05-20,0
"16027",2007-05-21,0
"16028",2007-05-22,7.3
"16029",2007-05-23,0
"16030",2007-05-24,0
"16031",2007-05-25,0
"16032",2007-05-26,0
"16033",2007-05-27,0
"16034",2007-05-28,0
"16035",2007-05-29,0
"16036",2007-05-30,17.8
"16037",2007-05-31,0.1
"16038",2007-06-01,0.4
"16039",2007-06-02,0
"16040",2007-06-03,0
"16041",2007-06-04,0
"16042",2007-06-05,0
"16043",2007-06-06,0
"16044",2007-06-07,0
"16045",2007-06-08,0.2
"16046",2007-06-09,0.4
"16047",2007-06-10,0
"16048",2007-06-11,0.2
"16049",2007-06-12,0.4
"16050",2007-06-13,0
"16051",2007-06-14,0.8
"16052",2007-06-15,1
"16053",2007-06-16,6.9
"16054",2007-06-17,0
"16055",2007-06-18,0
"16056",2007-06-19,1.7
"16057",2007-06-20,8.5
"16058",2007-06-21,0.8
"16059",2007-06-22,0.3
"16060",2007-06-23,0
"16061",2007-06-24,0
"16062",2007-06-25,0
"16063",2007-06-26,2.4
"16064",2007-06-27,24.5
"16065",2007-06-28,5.9
"16066",2007-06-29,1.1
"16067",2007-06-30,0.3
"16068",2007-07-01,0.4
"16069",2007-07-02,1.9
"16070",2007-07-03,2.9
"16071",2007-07-04,10
"16072",2007-07-05,12.8
"16073",2007-07-06,4.5
"16074",2007-07-07,5
"16075",2007-07-08,6.1
"16076",2007-07-09,0.1
"16077",2007-07-10,0.1
"16078",2007-07-11,0.1
"16079",2007-07-12,0
"16080",2007-07-13,0
"16081",2007-07-14,0.1
"16082",2007-07-15,0
"16083",2007-07-16,0
"16084",2007-07-17,0
"16085",2007-07-18,5.1
"16086",2007-07-19,0.2
"16087",2007-07-20,0.1
"16088",2007-07-21,0
"16089",2007-07-22,0
"16090",2007-07-23,0
"16091",2007-07-24,0.1
"16092",2007-07-25,0
"16093",2007-07-26,0
"16094",2007-07-27,9.6
"16095",2007-07-28,6
"16096",2007-07-29,0
"16097",2007-07-30,0
"16098",2007-07-31,0
"16099",2007-08-01,1.2
"16100",2007-08-02,0.1
"16101",2007-08-03,1.4
"16102",2007-08-04,1
"16103",2007-08-05,2.6
"16104",2007-08-06,0.1
"16105",2007-08-07,0
"16106",2007-08-08,0
"16107",2007-08-09,0
"16108",2007-08-10,0
"16109",2007-08-11,0
"16110",2007-08-12,3.4
"16111",2007-08-13,0
"16112",2007-08-14,0.2
"16113",2007-08-15,0.1
"16114",2007-08-16,0.2
"16115",2007-08-17,11.3
"16116",2007-08-18,0
"16117",2007-08-19,1
"16118",2007-08-20,0.1
"16119",2007-08-21,0.1
"16120",2007-08-22,0
"16121",2007-08-23,0
"16122",2007-08-24,0
"16123",2007-08-25,0
"16124",2007-08-26,0
"16125",2007-08-27,0
"16126",2007-08-28,2
"16127",2007-08-29,0
"16128",2007-08-30,0
"16129",2007-08-31,0
"16130",2007-09-01,3.8
"16131",2007-09-02,0
"16132",2007-09-03,0
"16133",2007-09-04,0
"16134",2007-09-05,0
"16135",2007-09-06,1
"16136",2007-09-07,1.5
"16137",2007-09-08,5
"16138",2007-09-09,5.2
"16139",2007-09-10,0
"16140",2007-09-11,4.9
"16141",2007-09-12,5.8
"16142",2007-09-13,0
"16143",2007-09-14,0
"16144",2007-09-15,4.7
"16145",2007-09-16,0
"16146",2007-09-17,7.9
"16147",2007-09-18,0.2
"16148",2007-09-19,0
"16149",2007-09-20,0.7
"16150",2007-09-21,0.3
"16151",2007-09-22,0
"16152",2007-09-23,0
"16153",2007-09-24,0
"16154",2007-09-25,0
"16155",2007-09-26,0
"16156",2007-09-27,1.5
"16157",2007-09-28,0
"16158",2007-09-29,3.6
"16159",2007-09-30,0
"16160",2007-10-01,0
"16161",2007-10-02,0
"16162",2007-10-03,0
"16163",2007-10-04,0
"16164",2007-10-05,0
"16165",2007-10-06,0
"16166",2007-10-07,0
"16167",2007-10-08,0
"16168",2007-10-09,0
"16169",2007-10-10,0
"16170",2007-10-11,0
"16171",2007-10-12,1.4
"16172",2007-10-13,0.6
"16173",2007-10-14,0
"16174",2007-10-15,0
"16175",2007-10-16,0
"16176",2007-10-17,0
"16177",2007-10-18,0
"16178",2007-10-19,0
"16179",2007-10-20,0
"16180",2007-10-21,0
"16181",2007-10-22,0
"16182",2007-10-23,0
"16183",2007-10-24,0.1
"16184",2007-10-25,1.9
"16185",2007-10-26,22.7
"16186",2007-10-27,0.2
"16187",2007-10-28,0.1
"16188",2007-10-29,11.2
"16189",2007-10-30,0
"16190",2007-10-31,0
"16191",2007-11-01,0
"16192",2007-11-02,4.1
"16193",2007-11-03,8.4
"16194",2007-11-04,23.9
"16195",2007-11-05,5.6
"16196",2007-11-06,0.7
"16197",2007-11-07,1.5
"16198",2007-11-08,3.4
"16199",2007-11-09,1
"16200",2007-11-10,9.4
"16201",2007-11-11,0.4
"16202",2007-11-12,0.8
"16203",2007-11-13,0
"16204",2007-11-14,0
"16205",2007-11-15,0
"16206",2007-11-16,0
"16207",2007-11-17,4.3
"16208",2007-11-18,1.6
"16209",2007-11-19,12.3
"16210",2007-11-20,0.1
"16211",2007-11-21,2.2
"16212",2007-11-22,9.1
"16213",2007-11-23,31.5
"16214",2007-11-24,0.9
"16215",2007-11-25,1.3
